Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1714219,Pop tumani,Папский район,Pop district,Поп тумани,952.0,1004.0,1019.0,1058.0,1235.0,1239.0,1162.0,945.0,999.0,972.0,831.0,883.0,780.0,872.0,758.0
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,1141.0,1058.0,1121.0,1158.0,983.0,1026.0,1185.0,865.0,988.0,866.0,854.0,767.0,669.0,758.0,765.0
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,1257.0,1152.0,1237.0,1255.0,1271.0,1454.0,1376.0,1239.0,1158.0,1204.0,1141.0,988.0,853.0,979.0,836.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,899.0,889.0,1010.0,972.0,996.0,1036.0,931.0,955.0,880.0,951.0,888.0,859.0,779.0,848.0,799.0
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,888.0,915.0,917.0,854.0,758.0,1010.0,869.0,774.0,550.0,567.0,528.0,495.0,523.0,499.0,492.0
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,1233.0,1250.0,1376.0,1202.0,1246.0,1245.0,1130.0,666.0,584.0,601.0,533.0,563.0,522.0,589.0,528.0
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,1012.0,973.0,1004.0,934.0,949.0,878.0,879.0,894.0,892.0,805.0,629.0,699.0,674.0,620.0,535.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,25183.0,23923.0,23490.0,25035.0,23821.0,23411.0,23793.0,27144.0,26155.0,25168.0,23510.0,24026.0,22120.0,21611.0,21046.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,1100.0,814.0,950.0,1041.0,1066.0,1158.0,1013.0,1191.0,1206.0,985.0,918.0,924.0,934.0,790.0,734.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,1154.0,1049.0,1304.0,1512.0,1477.0,1391.0,1375.0,1565.0,1516.0,1582.0,1537.0,1415.0,1441.0,1308.0,1285.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,1433.0,1385.0,1346.0,1498.0,1384.0,1345.0,1400.0,1555.0,1515.0,1409.0,1366.0,1454.0,1195.0,1174.0,1111.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,1908.0,1870.0,1883.0,1986.0,1790.0,1884.0,1986.0,2310.0,2383.0,2045.0,1882.0,1763.0,1718.0,1672.0,1630.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,1839.0,2076.0,1964.0,2259.0,1874.0,1935.0,2087.0,2279.0,2170.0,2017.0,1816.0,2244.0,1890.0,1935.0,1879.0
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,1249.0,1067.0,1009.0,1209.0,1153.0,1108.0,1111.0,1322.0,1240.0,1195.0,1260.0,1189.0,935.0,916.0,900.0
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,1738.0,1395.0,1412.0,1437.0,1374.0,1314.0,1244.0,1535.0,1459.0,1408.0,1328.0,1466.0,1303.0,1215.0,1232.0
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,1956.0,1867.0,1979.0,1934.0,1973.0,2132.0,2074.0,2341.0,2254.0,2379.0,2307.0,2165.0,1959.0,1871.0,1810.0
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,3086.0,2717.0,2650.0,2835.0,2498.0,2490.0,2549.0,3022.0,2809.0,2819.0,2514.0,2621.0,2432.0,2441.0,2431.0
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,1246.0,1218.0,1279.0,1091.0,1106.0,1037.0,1115.0,1357.0,1242.0,1317.0,1242.0,1125.0,947.0,900.0,878.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,2580.0,2641.0,1812.0,1805.0,1983.0,2059.0,2180.0,2053.0,2249.0,1997.0,1707.0,2062.0,1654.0,1847.0,1818.0
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,1099.0,1131.0,941.0,1121.0,1280.0,1163.0,1157.0,1376.0,1193.0,1099.0,1142.0,1140.0,1095.0,1168.0,1182.0
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,3174.0,3296.0,3120.0,3499.0,3298.0,2756.0,2976.0,3367.0,3177.0,3183.0,2833.0,2710.0,2964.0,2787.0,2567.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,1621.0,1397.0,1841.0,1808.0,1565.0,1639.0,1526.0,1871.0,1742.0,1733.0,1658.0,1748.0,1653.0,1587.0,1589.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,15222.0,15512.0,18455.0,17041.0,16615.0,15458.0,14894.0,18837.0,17948.0,18357.0,16188.0,17232.0,17504.0,16396.0,15297.0
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,696.0,892.0,1036.0,998.0,928.0,921.0,852.0,1147.0,1037.0,1078.0,896.0,957.0,1038.0,991.0,890.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,725.0,957.0,681.0,664.0,665.0,631.0,691.0,841.0,737.0,746.0,688.0,557.0,709.0,609.0,623.0
