Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,334.0,264.0,157.0,52.0,41.0,41.0,92.0,138.0,421.0,319.0,245.0,195.0,375.0,536.0,960.0
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,332.0,666.0,329.0,874.0,521.0,442.0,882.0,919.0,414.0,324.0,213.0,248.0,547.0,566.0,864.0
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,240.0,40.0,15.0,32.0,277.0,284.0,410.0,402.0,875.0,488.0,351.0,13.0,18.0,417.0,601.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,1213.0,1041.0,350.0,833.0,1078.0,950.0,1205.0,641.0,1168.0,896.0,555.0,533.0,729.0,767.0,1256.0
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,523.0,541.0,621.0,491.0,118.0,64.0,69.0,85.0,151.0,56.0,19.0,238.0,157.0,133.0,216.0
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,518.0,352.0,173.0,233.0,178.0,403.0,489.0,475.0,481.0,286.0,146.0,25.0,109.0,273.0,296.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,1020.0,621.0,835.0,1197.0,660.0,702.0,656.0,615.0,414.0,411.0,303.0,368.0,348.0,303.0,305.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,11600.0,11464.0,12007.0,13081.0,10976.0,11748.0,12925.0,14456.0,11936.0,10378.0,8456.0,11911.0,9577.0,9997.0,10839.0
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,1172.0,407.0,789.0,938.0,1453.0,1654.0,1374.0,1829.0,1132.0,791.0,1179.0,5298.0,3214.0,3248.0,3506.0
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,561.0,512.0,679.0,929.0,622.0,522.0,671.0,652.0,642.0,606.0,404.0,20.0,210.0,255.0,274.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,794.0,904.0,714.0,756.0,812.0,865.0,631.0,911.0,500.0,444.0,367.0,298.0,610.0,680.0,660.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,628.0,297.0,250.0,317.0
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,771.0,918.0,755.0,846.0,411.0,436.0,556.0,535.0,622.0,315.0,321.0,322.0,306.0,358.0,338.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,1140.0,1403.0,988.0,928.0,777.0,863.0,599.0,791.0,619.0,631.0,917.0,515.0,406.0,424.0,481.0
